ticker,metric,concept,period_type,start,end,value,unit,fy,fp,form,frame
PGR,equity,StockholdersEquity,INSTANT,,2011-03-31,6320600000.0,USD,2012.0,Q1,10-Q,CY2011Q1I
PGR,equity,StockholdersEquity,INSTANT,,2011-06-30,6349500000.0,USD,2012.0,Q2,10-Q,CY2011Q2I
PGR,equity,StockholdersEquity,INSTANT,,2011-09-30,5816300000.0,USD,2012.0,Q3,10-Q,CY2011Q3I
PGR,equity,StockholdersEquity,INSTANT,,2011-12-31,5806700000.0,USD,2013.0,FY,10-K,CY2011Q4I
PGR,equity,StockholdersEquity,INSTANT,,2012-03-31,6250400000.0,USD,2013.0,Q1,10-Q,CY2012Q1I
PGR,equity,StockholdersEquity,INSTANT,,2012-06-30,6286600000.0,USD,2013.0,Q2,10-Q,CY2012Q2I
PGR,equity,StockholdersEquity,INSTANT,,2012-09-30,6554600000.0,USD,2013.0,Q3,10-Q,CY2012Q3I
PGR,equity,StockholdersEquity,INSTANT,,2012-12-31,6007000000.0,USD,2014.0,FY,10-K,CY2012Q4I
PGR,equity,StockholdersEquity,INSTANT,,2013-03-31,6389800000.0,USD,2014.0,Q1,10-Q,CY2013Q1I
PGR,equity,StockholdersEquity,INSTANT,,2013-06-30,6523900000.0,USD,2014.0,Q2,10-Q,CY2013Q2I
PGR,equity,StockholdersEquity,INSTANT,,2013-09-30,6792600000.0,USD,2014.0,Q3,10-Q,CY2013Q3I
PGR,equity,StockholdersEquity,INSTANT,,2013-12-31,6189500000.0,USD,2015.0,FY,10-K,CY2013Q4I
PGR,equity,StockholdersEquity,INSTANT,,2014-03-31,6438600000.0,USD,2015.0,Q1,10-Q,CY2014Q1I
PGR,equity,StockholdersEquity,INSTANT,,2014-06-30,6789200000.0,USD,2015.0,Q2,10-Q,CY2014Q2I
PGR,equity,StockholdersEquity,INSTANT,,2014-09-30,6935300000.0,USD,2015.0,Q3,10-Q,CY2014Q3I
PGR,equity,StockholdersEquity,INSTANT,,2014-12-31,6928600000.0,USD,2016.0,FY,10-K,CY2014Q4I
PGR,equity,StockholdersEquity,INSTANT,,2015-03-31,7201900000.0,USD,2016.0,Q1,10-Q,CY2015Q1I
PGR,equity,StockholdersEquity,INSTANT,,2015-06-30,7359800000.0,USD,2016.0,Q2,10-Q,CY2015Q2I
PGR,equity,StockholdersEquity,INSTANT,,2015-09-30,7462000000.0,USD,2016.0,Q3,10-Q,CY2015Q3I
PGR,equity,StockholdersEquity,INSTANT,,2015-12-31,7289400000.0,USD,2017.0,FY,10-K,CY2015Q4I
PGR,equity,StockholdersEquity,INSTANT,,2016-03-31,7559900000.0,USD,2017.0,Q1,10-Q,CY2016Q1I
PGR,equity,StockholdersEquity,INSTANT,,2016-06-30,7835500000.0,USD,2017.0,Q2,10-Q,CY2016Q2I
PGR,equity,StockholdersEquity,INSTANT,,2016-09-30,8094700000.0,USD,2017.0,Q3,10-Q,CY2016Q3I
PGR,equity,StockholdersEquity,INSTANT,,2016-12-31,7957100000.0,USD,2018.0,FY,10-K,CY2016Q4I
PGR,equity,StockholdersEquity,INSTANT,,2017-03-31,8522900000.0,USD,2018.0,Q1,10-Q,CY2017Q1I
PGR,equity,StockholdersEquity,INSTANT,,2017-06-30,8991500000.0,USD,2018.0,Q2,10-Q,CY2017Q2I
PGR,equity,StockholdersEquity,INSTANT,,2017-09-30,9289400000.0,USD,2018.0,Q3,10-Q,CY2017Q3I
PGR,equity,StockholdersEquity,INSTANT,,2017-12-31,9284800000.0,USD,2019.0,FY,10-K,CY2017Q4I
PGR,equity,StockholdersEquity,INSTANT,,2018-03-31,10323200000.0,USD,2019.0,Q1,10-Q,CY2018Q1I
PGR,equity,StockholdersEquity,INSTANT,,2018-06-30,11000800000.0,USD,2019.0,Q2,10-Q,CY2018Q2I
PGR,equity,StockholdersEquity,INSTANT,,2018-09-30,11858800000.0,USD,2019.0,Q3,10-Q,CY2018Q3I
PGR,equity,StockholdersEquity,INSTANT,,2018-12-31,10821800000.0,USD,2020.0,FY,10-K,CY2018Q4I
PGR,equity,StockholdersEquity,INSTANT,,2019-03-31,12110700000.0,USD,2020.0,Q1,10-Q,CY2019Q1I
PGR,equity,StockholdersEquity,INSTANT,,2019-06-30,13330800000.0,USD,2020.0,Q2,10-Q,CY2019Q2I
PGR,equity,StockholdersEquity,INSTANT,,2019-09-30,14123300000.0,USD,2020.0,Q3,10-Q,CY2019Q3I
PGR,equity,StockholdersEquity,INSTANT,,2019-12-31,13673200000.0,USD,2021.0,FY,10-K,CY2019Q4I
PGR,equity,StockholdersEquity,INSTANT,,2020-03-31,14351500000.0,USD,2021.0,Q1,10-Q,CY2020Q1I
PGR,equity,StockholdersEquity,INSTANT,,2020-06-30,16670600000.0,USD,2021.0,Q2,10-Q,CY2020Q2I
PGR,equity,StockholdersEquity,INSTANT,,2020-09-30,18087200000.0,USD,2021.0,Q3,10-Q,CY2020Q3I
PGR,equity,StockholdersEquity,INSTANT,,2020-12-31,17038600000.0,USD,2022.0,FY,10-K,CY2020Q4I
PGR,equity,StockholdersEquity,INSTANT,,2021-03-31,17836500000.0,USD,2022.0,Q1,10-Q,CY2021Q1I
PGR,equity,StockholdersEquity,INSTANT,,2021-06-30,18675600000.0,USD,2022.0,Q2,10-Q,CY2021Q2I
PGR,equity,StockholdersEquity,INSTANT,,2021-09-30,18558100000.0,USD,2022.0,Q3,10-Q,CY2021Q3I
PGR,equity,StockholdersEquity,INSTANT,,2021-12-31,18231600000.0,USD,2023.0,FY,10-K,CY2021Q4I
PGR,equity,StockholdersEquity,INSTANT,,2022-03-31,17051200000.0,USD,2023.0,Q1,10-Q,CY2022Q1I
PGR,equity,StockholdersEquity,INSTANT,,2022-06-30,15652700000.0,USD,2023.0,Q2,10-Q,CY2022Q2I
PGR,equity,StockholdersEquity,INSTANT,,2022-09-30,14776200000.0,USD,2023.0,Q3,10-Q,CY2022Q3I
PGR,equity,StockholdersEquity,INSTANT,,2022-12-31,15891000000.0,USD,2024.0,FY,10-K,CY2022Q4I
PGR,equity,StockholdersEquity,INSTANT,,2023-03-31,16868400000.0,USD,2024.0,Q1,10-Q,CY2023Q1I
PGR,equity,StockholdersEquity,INSTANT,,2023-06-30,16711300000.0,USD,2024.0,Q2,10-Q,CY2023Q2I
PGR,equity,StockholdersEquity,INSTANT,,2023-09-30,17395300000.0,USD,2024.0,Q3,10-Q,CY2023Q3I
PGR,equity,StockholdersEquity,INSTANT,,2023-12-31,20277000000.0,USD,2025.0,FY,10-K,CY2023Q4I
PGR,equity,StockholdersEquity,INSTANT,,2024-03-31,21811000000.0,USD,2025.0,Q1,10-Q,CY2024Q1I
PGR,equity,StockholdersEquity,INSTANT,,2024-06-30,23340000000.0,USD,2025.0,Q2,10-Q,CY2024Q2I
PGR,equity,StockholdersEquity,INSTANT,,2024-09-30,27159000000.0,USD,2025.0,Q3,10-Q,CY2024Q3I
PGR,equity,StockholdersEquity,INSTANT,,2024-12-31,25591000000.0,USD,2025.0,FY,10-K,CY2024Q4I
PGR,equity,StockholdersEquity,INSTANT,,2025-03-31,28954000000.0,USD,2026.0,Q1,10-Q,CY2025Q1I
PGR,equity,StockholdersEquity,INSTANT,,2025-06-30,32604000000.0,USD,2026.0,Q2,10-Q,CY2025Q2I
PGR,equity,StockholdersEquity,INSTANT,,2025-09-30,35445000000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
PGR,equity,StockholdersEquity,INSTANT,,2025-12-31,30323000000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
PGR,equity,StockholdersEquity,INSTANT,,2026-03-31,32039000000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
PGR,equity,StockholdersEquity,INSTANT,,2026-06-30,34333000000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
PGR,goodwill,Goodwill,INSTANT,,2014-06-30,1600000.0,USD,2015.0,Q2,10-Q,CY2014Q2I
PGR,goodwill,Goodwill,INSTANT,,2014-09-30,1600000.0,USD,2015.0,Q3,10-Q,CY2014Q3I
PGR,goodwill,Goodwill,INSTANT,,2014-12-31,1600000.0,USD,2015.0,FY,10-K,CY2014Q4I
PGR,goodwill,Goodwill,INSTANT,,2015-03-31,1600000.0,USD,2016.0,Q1,10-Q,CY2015Q1I
PGR,goodwill,Goodwill,INSTANT,,2015-06-30,472900000.0,USD,2016.0,Q2,10-Q,CY2015Q2I
PGR,goodwill,Goodwill,INSTANT,,2015-09-30,446400000.0,USD,2016.0,Q3,10-Q,CY2015Q3I
PGR,goodwill,Goodwill,INSTANT,,2015-12-31,447600000.0,USD,2016.0,FY,10-K,CY2015Q4I
PGR,goodwill,Goodwill,INSTANT,,2016-03-31,447600000.0,USD,2017.0,Q1,10-Q,CY2016Q1I
PGR,goodwill,Goodwill,INSTANT,,2016-06-30,449400000.0,USD,2017.0,Q2,10-Q,CY2016Q2I
PGR,goodwill,Goodwill,INSTANT,,2016-09-30,449400000.0,USD,2017.0,Q3,10-Q,CY2016Q3I
PGR,goodwill,Goodwill,INSTANT,,2016-12-31,449400000.0,USD,2017.0,FY,10-K,CY2016Q4I
PGR,goodwill,Goodwill,INSTANT,,2017-03-31,449400000.0,USD,2018.0,Q1,10-Q,CY2017Q1I
PGR,goodwill,Goodwill,INSTANT,,2017-06-30,452700000.0,USD,2018.0,Q2,10-Q,CY2017Q2I
PGR,goodwill,Goodwill,INSTANT,,2017-09-30,452700000.0,USD,2018.0,Q3,10-Q,CY2017Q3I
PGR,goodwill,Goodwill,INSTANT,,2017-12-31,452700000.0,USD,2018.0,FY,10-K,CY2017Q4I
PGR,goodwill,Goodwill,INSTANT,,2018-03-31,452700000.0,USD,2019.0,Q1,10-Q,CY2018Q1I
PGR,goodwill,Goodwill,INSTANT,,2018-06-30,452700000.0,USD,2019.0,Q2,10-Q,CY2018Q2I
PGR,goodwill,Goodwill,INSTANT,,2018-09-30,452700000.0,USD,2019.0,Q3,10-Q,CY2018Q3I
PGR,goodwill,Goodwill,INSTANT,,2018-12-31,452700000.0,USD,2019.0,FY,10-K,CY2018Q4I
PGR,goodwill,Goodwill,INSTANT,,2019-03-31,452700000.0,USD,2020.0,Q1,10-Q,CY2019Q1I
PGR,goodwill,Goodwill,INSTANT,,2019-06-30,452700000.0,USD,2020.0,Q2,10-Q,CY2019Q2I
PGR,goodwill,Goodwill,INSTANT,,2019-09-30,452700000.0,USD,2020.0,Q3,10-Q,CY2019Q3I
PGR,goodwill,Goodwill,INSTANT,,2019-12-31,452700000.0,USD,2020.0,FY,10-K,CY2019Q4I
PGR,goodwill,Goodwill,INSTANT,,2020-03-31,452700000.0,USD,2021.0,Q1,10-Q,CY2020Q1I
PGR,goodwill,Goodwill,INSTANT,,2020-06-30,452700000.0,USD,2021.0,Q2,10-Q,CY2020Q2I
PGR,goodwill,Goodwill,INSTANT,,2020-09-30,452700000.0,USD,2021.0,Q3,10-Q,CY2020Q3I
PGR,goodwill,Goodwill,INSTANT,,2020-12-31,452700000.0,USD,2021.0,FY,10-K,CY2020Q4I
PGR,goodwill,Goodwill,INSTANT,,2021-03-31,452700000.0,USD,2022.0,Q1,10-Q,CY2021Q1I
PGR,goodwill,Goodwill,INSTANT,,2021-06-30,452700000.0,USD,2022.0,Q2,10-Q,CY2021Q2I
PGR,goodwill,Goodwill,INSTANT,,2021-09-30,452700000.0,USD,2022.0,Q3,10-Q,CY2021Q3I
PGR,goodwill,Goodwill,INSTANT,,2021-12-31,452700000.0,USD,2022.0,FY,10-K,CY2021Q4I
PGR,goodwill,Goodwill,INSTANT,,2022-03-31,452700000.0,USD,2023.0,Q1,10-Q,CY2022Q1I
PGR,goodwill,Goodwill,INSTANT,,2022-06-30,227900000.0,USD,2023.0,Q2,10-Q,CY2022Q2I
PGR,goodwill,Goodwill,INSTANT,,2022-09-30,227900000.0,USD,2023.0,Q3,10-Q,CY2022Q3I
PGR,goodwill,Goodwill,INSTANT,,2022-12-31,227900000.0,USD,2023.0,FY,10-K,CY2022Q4I
PGR,goodwill,Goodwill,INSTANT,,2023-03-31,227900000.0,USD,2023.0,Q1,10-Q,CY2023Q1I
PGR,goodwill,Goodwill,INSTANT,,2023-06-30,227900000.0,USD,2023.0,Q2,10-Q,CY2023Q2I
PGR,goodwill,Goodwill,INSTANT,,2023-09-30,227900000.0,USD,2023.0,Q3,10-Q,CY2023Q3I
PGR,goodwill,Goodwill,INSTANT,,2023-12-31,228000000.0,USD,2024.0,FY,10-K,CY2023Q4I
PGR,goodwill,Goodwill,INSTANT,,2024-12-31,228000000.0,USD,2024.0,FY,10-K,CY2024Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2008-06-30,1002700000.0,USD,2009.0,Q2,10-Q,CY2008Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2008-09-30,1001500000.0,USD,2009.0,Q3,10-Q,CY2008Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2008-12-31,997100000.0,USD,2009.0,FY,10-K,CY2008Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2009-03-31,997500000.0,USD,2010.0,Q1,10-Q,CY2009Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2009-06-30,989900000.0,USD,2010.0,Q2,10-Q,CY2009Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2009-09-30,974100000.0,USD,2010.0,Q3,10-Q,CY2009Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2009-12-31,961300000.0,USD,2010.0,FY,10-K,CY2009Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2010-03-31,956300000.0,USD,2011.0,Q1,10-Q,CY2010Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2010-06-30,947700000.0,USD,2011.0,Q2,10-Q,CY2010Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2010-09-30,932000000.0,USD,2011.0,Q3,10-Q,CY2010Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2010-12-31,932600000.0,USD,2011.0,FY,10-K,CY2010Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2011-03-31,927400000.0,USD,2012.0,Q1,10-Q,CY2011Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2011-06-30,917100000.0,USD,2012.0,Q2,10-Q,CY2011Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2011-09-30,910900000.0,USD,2012.0,Q3,10-Q,CY2011Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2011-12-31,911300000.0,USD,2012.0,FY,10-K,CY2011Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2012-03-31,916400000.0,USD,2013.0,Q1,10-Q,CY2012Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2012-06-30,914300000.0,USD,2013.0,Q2,10-Q,CY2012Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2012-09-30,918200000.0,USD,2013.0,Q3,10-Q,CY2012Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2012-12-31,933700000.0,USD,2013.0,FY,10-K,CY2012Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2013-03-31,935900000.0,USD,2014.0,Q1,10-Q,CY2013Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2013-06-30,950600000.0,USD,2014.0,Q2,10-Q,CY2013Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2013-09-30,955300000.0,USD,2014.0,Q3,10-Q,CY2013Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2013-12-31,960900000.0,USD,2014.0,FY,10-K,CY2013Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2014-03-31,950000000.0,USD,2015.0,Q1,10-Q,CY2014Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2014-06-30,952500000.0,USD,2015.0,Q2,10-Q,CY2014Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2014-09-30,954000000.0,USD,2015.0,Q3,10-Q,CY2014Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2014-12-31,960600000.0,USD,2015.0,FY,10-K,CY2014Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2015-03-31,957500000.0,USD,2016.0,Q1,10-Q,CY2015Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2015-06-30,1018900000.0,USD,2016.0,Q2,10-Q,CY2015Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2015-09-30,1024100000.0,USD,2016.0,Q3,10-Q,CY2015Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2015-12-31,1037200000.0,USD,2016.0,FY,10-K,CY2015Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2016-03-31,1061900000.0,USD,2017.0,Q1,10-Q,CY2016Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2016-06-30,1083700000.0,USD,2017.0,Q2,10-Q,CY2016Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2016-09-30,1115000000.0,USD,2017.0,Q3,10-Q,CY2016Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2016-12-31,1177100000.0,USD,2017.0,FY,10-K,CY2016Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2017-03-31,1166000000.0,USD,2018.0,Q1,10-Q,CY2017Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2017-06-30,1152100000.0,USD,2018.0,Q2,10-Q,CY2017Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2017-09-30,1129400000.0,USD,2018.0,Q3,10-Q,CY2017Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2017-12-31,1119600000.0,USD,2018.0,FY,10-K,CY2017Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2018-03-31,1112000000.0,USD,2019.0,Q1,10-Q,CY2018Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2018-06-30,1116400000.0,USD,2019.0,Q2,10-Q,CY2018Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2018-09-30,1139300000.0,USD,2019.0,Q3,10-Q,CY2018Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2018-12-31,1131700000.0,USD,2019.0,FY,10-K,CY2018Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2019-03-31,1127300000.0,USD,2020.0,Q1,10-Q,CY2019Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2019-06-30,1174900000.0,USD,2020.0,Q2,10-Q,CY2019Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2019-09-30,1214200000.0,USD,2020.0,Q3,10-Q,CY2019Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2019-12-31,1213700000.0,USD,2020.0,FY,10-K,CY2019Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2020-03-31,1215100000.0,USD,2021.0,Q1,10-Q,CY2020Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2020-06-30,1189800000.0,USD,2021.0,Q2,10-Q,CY2020Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2020-09-30,1181600000.0,USD,2021.0,Q3,10-Q,CY2020Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2020-12-31,1106000000.0,USD,2021.0,FY,10-K,CY2020Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-03-31,1077400000.0,USD,2022.0,Q1,10-Q,CY2021Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-06-30,1086400000.0,USD,2022.0,Q2,10-Q,CY2021Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-09-30,1161000000.0,USD,2022.0,Q3,10-Q,CY2021Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2021-12-31,1137300000.0,USD,2022.0,FY,10-K,CY2021Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-03-31,1104400000.0,USD,2023.0,Q1,10-Q,CY2022Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-06-30,1124700000.0,USD,2023.0,Q2,10-Q,CY2022Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-09-30,1067100000.0,USD,2023.0,Q3,10-Q,CY2022Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2022-12-31,1034000000.0,USD,2023.0,FY,10-K,CY2022Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-03-31,949000000.0,USD,2024.0,Q1,10-Q,CY2023Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-06-30,989000000.0,USD,2024.0,Q2,10-Q,CY2023Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-09-30,919800000.0,USD,2024.0,Q3,10-Q,CY2023Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2023-12-31,881000000.0,USD,2024.0,FY,10-K,CY2023Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-03-31,756000000.0,USD,2025.0,Q1,10-Q,CY2024Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-06-30,713000000.0,USD,2025.0,Q2,10-Q,CY2024Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-09-30,689000000.0,USD,2025.0,Q3,10-Q,CY2024Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2024-12-31,790000000.0,USD,2025.0,FY,10-K,CY2024Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-03-31,854000000.0,USD,2026.0,Q1,10-Q,CY2025Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-06-30,820000000.0,USD,2026.0,Q2,10-Q,CY2025Q2I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-09-30,790000000.0,USD,2025.0,Q3,10-Q,CY2025Q3I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2025-12-31,783000000.0,USD,2026.0,Q2,10-Q,CY2025Q4I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2026-03-31,792000000.0,USD,2026.0,Q1,10-Q,CY2026Q1I
PGR,ppe_net,PropertyPlantAndEquipmentNet,INSTANT,,2026-06-30,922000000.0,USD,2026.0,Q2,10-Q,CY2026Q2I
PGR,total_assets,Assets,INSTANT,,2008-06-30,18914400000.0,USD,2009.0,Q2,10-Q,CY2008Q2I
PGR,total_assets,Assets,INSTANT,,2008-09-30,18639600000.0,USD,2009.0,Q3,10-Q,CY2008Q3I
PGR,total_assets,Assets,INSTANT,,2008-12-31,18250500000.0,USD,2009.0,FY,10-K,CY2008Q4I
PGR,total_assets,Assets,INSTANT,,2009-03-31,18215100000.0,USD,2010.0,Q1,10-Q,CY2009Q1I
PGR,total_assets,Assets,INSTANT,,2009-06-30,19087600000.0,USD,2010.0,Q2,10-Q,CY2009Q2I
PGR,total_assets,Assets,INSTANT,,2009-09-30,20047400000.0,USD,2010.0,Q3,10-Q,CY2009Q3I
PGR,total_assets,Assets,INSTANT,,2009-12-31,20049300000.0,USD,2010.0,FY,10-K,CY2009Q4I
PGR,total_assets,Assets,INSTANT,,2010-03-31,21048900000.0,USD,2011.0,Q1,10-Q,CY2010Q1I
PGR,total_assets,Assets,INSTANT,,2010-06-30,21496600000.0,USD,2011.0,Q2,10-Q,CY2010Q2I
PGR,total_assets,Assets,INSTANT,,2010-09-30,22024600000.0,USD,2011.0,Q3,10-Q,CY2010Q3I
PGR,total_assets,Assets,INSTANT,,2010-12-31,21150300000.0,USD,2011.0,FY,10-K,CY2010Q4I
PGR,total_assets,Assets,INSTANT,,2011-03-31,21526100000.0,USD,2012.0,Q1,10-Q,CY2011Q1I
PGR,total_assets,Assets,INSTANT,,2011-06-30,21807600000.0,USD,2012.0,Q2,10-Q,CY2011Q2I
PGR,total_assets,Assets,INSTANT,,2011-09-30,22144300000.0,USD,2012.0,Q3,10-Q,CY2011Q3I
PGR,total_assets,Assets,INSTANT,,2011-12-31,21844800000.0,USD,2012.0,FY,10-K,CY2011Q4I
PGR,total_assets,Assets,INSTANT,,2012-03-31,22349900000.0,USD,2013.0,Q1,10-Q,CY2012Q1I
PGR,total_assets,Assets,INSTANT,,2012-06-30,22719000000.0,USD,2013.0,Q2,10-Q,CY2012Q2I
PGR,total_assets,Assets,INSTANT,,2012-09-30,23487200000.0,USD,2013.0,Q3,10-Q,CY2012Q3I
PGR,total_assets,Assets,INSTANT,,2012-12-31,22694700000.0,USD,2013.0,FY,10-K,CY2012Q4I
PGR,total_assets,Assets,INSTANT,,2013-03-31,23543500000.0,USD,2014.0,Q1,10-Q,CY2013Q1I
PGR,total_assets,Assets,INSTANT,,2013-06-30,23841800000.0,USD,2014.0,Q2,10-Q,CY2013Q2I
PGR,total_assets,Assets,INSTANT,,2013-09-30,24508900000.0,USD,2014.0,Q3,10-Q,CY2013Q3I
PGR,total_assets,Assets,INSTANT,,2013-12-31,24408200000.0,USD,2014.0,FY,10-K,CY2013Q4I
PGR,total_assets,Assets,INSTANT,,2014-03-31,24315400000.0,USD,2015.0,Q1,10-Q,CY2014Q1I
PGR,total_assets,Assets,INSTANT,,2014-06-30,25452700000.0,USD,2015.0,Q2,10-Q,CY2014Q2I
PGR,total_assets,Assets,INSTANT,,2014-09-30,25926000000.0,USD,2015.0,Q3,10-Q,CY2014Q3I
PGR,total_assets,Assets,INSTANT,,2014-12-31,25787600000.0,USD,2015.0,FY,10-K,CY2014Q4I
PGR,total_assets,Assets,INSTANT,,2015-03-31,26880700000.0,USD,2016.0,Q1,10-Q,CY2015Q1I
PGR,total_assets,Assets,INSTANT,,2015-06-30,29304200000.0,USD,2016.0,Q2,10-Q,CY2015Q2I
PGR,total_assets,Assets,INSTANT,,2015-09-30,29935000000.0,USD,2016.0,Q3,10-Q,CY2015Q3I
PGR,total_assets,Assets,INSTANT,,2015-12-31,29819300000.0,USD,2016.0,FY,10-K,CY2015Q4I
PGR,total_assets,Assets,INSTANT,,2016-03-31,30721600000.0,USD,2017.0,Q1,10-Q,CY2016Q1I
PGR,total_assets,Assets,INSTANT,,2016-06-30,31958200000.0,USD,2017.0,Q2,10-Q,CY2016Q2I
PGR,total_assets,Assets,INSTANT,,2016-09-30,33620800000.0,USD,2017.0,Q3,10-Q,CY2016Q3I
PGR,total_assets,Assets,INSTANT,,2016-12-31,33427500000.0,USD,2017.0,FY,10-K,CY2016Q4I
PGR,total_assets,Assets,INSTANT,,2017-03-31,34810500000.0,USD,2018.0,Q1,10-Q,CY2017Q1I
PGR,total_assets,Assets,INSTANT,,2017-06-30,36689800000.0,USD,2018.0,Q2,10-Q,CY2017Q2I
PGR,total_assets,Assets,INSTANT,,2017-09-30,38932600000.0,USD,2018.0,Q3,10-Q,CY2017Q3I
PGR,total_assets,Assets,INSTANT,,2017-12-31,38701200000.0,USD,2018.0,FY,10-K,CY2017Q4I
